doba,ডোবা,,,,
aako,আঁকো,,,,
ako,আঁকো,,,,
baghaztin,বাঘাযতীন,,,,
baghajtin,বাঘাযতীন,,,,
baghazteen,বাঘাযতীন,,,,
baghajteen,বাঘাযতীন,,,,
diam,ডিএম,,,,
dm,ডিএম,,,,
diem,ডিএম,,,,
sexy,সেক্সি,,,,
sexi,সেক্সি,,,,
charitrota,চরিত্রটা,,,,
choritrota,চরিত্রটা,,,,
hirer,হিরের,,,,
gonit,গণিত,,,,
gonet,গণিত,,,,
bikkhovkari,বিক্ষোভকারী,,,,
bikkhobhkari,বিক্ষোভকারী,,,,
khoborti,খবরটি,,,,
khabarti,খবরটি,,,,
nishchidro,নিশ্ছিদ্র,,,,
nishchidra,নিশ্ছিদ্র,,,,
majheo,মাঝেও,,,,
majheu,মাঝেও,,,,
goa,গয়া,,,,
aalokito,আলোকিত,,,,
alokito,আলোকিত,,,,
mari,মারি,,,,
poorprodhanke,পুরপ্রধানকে,,,,
purprodhanke,পুরপ্রধানকে,,,,
jombe,জমবে,,,,
potheo,পথেও,,,,
potheu,পথেও,,,,
aasan,আসান,,,,
asan,আসান,,,,
chitcar,চিত্কার,,,,
chitkar,চিত্কার,,,,
owarinir,ওয়ানির,,,,
oyarinir,ওয়ানির,,,,
bakser,বাক্সের,,,,
pouranik,পৌরাণিক,,,,
poranik,পৌরাণিক,,,,
bidrup,বিদ্রুপ,,,,
bidroop,বিদ্রুপ,,,,
shantipoorer,শান্তিপুরে,,,,
daber,ডাবের,,,,
oydin,ওইদিন,,,,
oidin,ওইদিন,,,,
oprasangik,অপ্রাসঙ্গিক,,,,
oprasanggik,অপ্রাসঙ্গিক,,,,
oralpoorer,উড়ালপুলের,,,,
uralpoorer,উড়ালপুলের,,,,
oralpurer,উড়ালপুলের,,,,
shahrukhke,শাহরুখকে,,,,
sadey,স্বাদে,,,,
shohidder,শহিদদের,,,,
shahidder,শহিদদের,,,,
ditector,ডিটেক্টর,,,,
detector,ডিটেক্টর,,,,
grihosikkhok,গৃহশিক্ষক,,,,
grehosikkhok,গৃহশিক্ষক,,,,
onnera,অন্যেরা,,,,
folprosu,ফলপ্রসূ,,,,
falprasu,ফলপ্রসূ,,,,
kaste,কাস্তে,,,,
likhben,লিখবেন,,,,
shromojibi,শ্রমজীবী,,,,
shromojeebee,শ্রমজীবী,,,,
mondolder,মণ্ডলদের,,,,
shoranchole,শহরাঞ্চলে,,,,
hokir,হকির,,,,
hockeyr,হকির,,,,
bankgulike,ব্যাঙ্কগুলিকে,,,,
golshunno,গোলশূন্য,,,,
goalshunno,গোলশূন্য,,,,
ojhar,ওঝার,,,,
boitite,বইটিতে,,,,
boytite,বইটিতে,,,,
hastings,হেস্টিংস,,,,
hestings,হেস্টিংস,,,,
bhorosar,ভরসার,,,,
vorosar,ভরসার,,,,
bottole,বোতলে,,,,
botole,বোতলে,,,,
madam,ম্যাডাম,,,,
andaler,অন্ডালের,,,,
ondaler,অন্ডালের,,,,
vetoreu,ভিতরেও,,,,
vitoreu,ভিতরেও,,,,
dabiguli,দাবিগুলি,,,,
jonito,জনিত,,,,
tuitarer,টুইটের,,,,
twitterer,টুইটের,,,,
chhop,ছোপ,,,,
chop,ছোপ,,,,
kromobordhoman,ক্রমবর্ধমান,,,,
richard,রিচার্ড,,,,
krash,ত্রাস,,,,
krush,ত্রাস,,,,
crush,ত্রাস,,,,
crash,ত্রাস,,,,
kanai,কানাই,,,,
lekkhalekhi,লেখালেখি,,,,
likhalikhi,লেখালেখি,,,,
raipurer,রাইপুরের,,,,
bitoroner,বিতরণের,,,,
sambiyar,সাম্বিয়ার,,,,
sambiar,সাম্বিয়ার,,,,
hookoom,হুকুম,,,,
hukum,হুকুম,,,,
wales,ওয়েলস,,,,
sooni,সোনি,,,,
uddane,উদ্যানে,,,,
oddane,উদ্যানে,,,,
songothontir,সংগঠনটির,,,,
gasti,গাছটি,,,,
gachti,গাছটি,,,,
nive,নিভে,,,,
nibhe,নিভে,,,,
shuvrangshu,শুভ্রাংশু,,,,
shuvrangsho,শুভ্রাংশু,,,,
roole,রোলে,,,,
role,রোলে,,,,
nagpoorer,নাগপুরের,,,,
nagpurer,নাগপুরের,,,,
sodeshe,স্বদেশি,,,,
sodeshi,স্বদেশি,,,,
dudhe,দুধে,,,,
doodhe,দুধে,,,,
mahashin,মহসিন,,,,
mohoshin,মহসিন,,,,
soghashito,স্বঘোষিত,,,,
soghoshito,স্বঘোষিত,,,,
birianir,বিরিয়ানির,,,,
biriyanir,বিরিয়ানির,,,,
darachchhen,দাঁড়াচ্ছেন,,,,
jiteo,জিতেও,,,,
jiteu,জিতেও,,,,
sohingshutar,সহিষ্ণুতার,,,,
sohingshootar,সহিষ্ণুতার,,,,
trinomulkormi,তৃণমূলকর্মী,,,,
trinomoolkormi,তৃণমূলকর্মী,,,,
robir,রবির,,,,
sapply,সাপ্লাই,,,,
supply,সাপ্লাই,,,,
okti,উক্তি,,,,
ukti,উক্তি,,,,
cat,ক্যাট,,,,
kat,ক্যাট,কাত,,,
rochi,রুচি,,,,
ruchi,রুচি,,,,
osto,অস্ত,,,,
prokarantore,প্রকারান্তরে,,,,
bagdogray,বাগডোগরায়,,,,
bagdograi,বাগডোগরায়,,,,
porshode,পর্ষদে,,,,
payneler,প্যানেলের,,,,
panneler,প্যানেলের,,,,
gharer,ঘাড়ের,,,,
sons,সন্স,,,,
sokhono,সখনও,,,,
gojer,গজের,,,,
gozer,গজের,,,,
khordoho,খড়দহ,,,,
bandhe,বন্‌ধে,,,,
playnam,প্লেনাম,,,,
shishukonnar,শিশুকন্যার,,,,
shishookonnar,শিশুকন্যার,,,,
jilipi,জিলিপি,,,,
zilipi,জিলিপি,,,,
pepe,পেঁপে,,,,
khusite,খুশিতে,,,,
thanate,থানাতে,,,,
raydighir,রায়দিঘির,,,,
raidighir,রায়দিঘির,,,,
prapok,প্রাপক,,,,
prapak,প্রাপক,,,,
ratre,রাত্রে,রাত্রি,,,
ratri,রাত্রে,রাত্রি,,,
erporeu,এরপরেও,,,,
erporeo,এরপরেও,,,,
patrika,পত্রিকা:,,,,
patha,পাঁঠা,,,,
dharey,ধারেই,,,,
americake,আমেরিকাকে,,,,
do,দো,ড,,,
ghorite,ঘড়িতে,,,,
bhabmurtir,ভাবমূর্তির,,,,
vabmurtir,ভাবমূর্তির,,,,
bow,বৌ,,,,
bacha,বাঁচা,,,,
aaiaarsitisi,আইআরসিটিসি,,,,
IRCTC,আইআরসিটিসি,,,,
aaiaarcitici,আইআরসিটিসি,,,,
iranir,ইরানির,,,,
freme,ফ্রেমে,,,,
longkar,লঙ্কার,,,,
prathomiker,প্রাথমিকের,,,,
services,সার্ভিসেস,,,,
homework,হোমওয়ার্ক,,,,
iyasin,ইয়াসিন,,,,
yasin,ইয়াসিন,,,,
eyasin,ইয়াসিন,,,,
olik,অলীক,,,,
alik,অলীক,,,,
aaowter,আউটের,,,,
outer,আউটের,,,,
ghuti,ঘুঁটি,,,,
otshaher,উৎসাহের,,,,
utshaher,উৎসাহের,,,,
dekhite,দেখিতে,,,,
dresing,ড্রেসিং,,,,
dressing,ড্রেসিং,,,,
nirghat,নির্ঘাত,,,,
basona,বাসনা,,,,
anabasi,অনাবাসী,,,,
onabasi,অনাবাসী,,,,
onabasee,অনাবাসী,,,,
anabasee,অনাবাসী,,,,
toymur,তৈমুর,,,,
taimur,তৈমুর,,,,
toimur,তৈমুর,,,,
kinbe,কিনবে,,,,
manusheri,মানুষেরই,,,,
khetmojur,খেতমজুর,,,,
khetmajur,খেতমজুর,,,,
aachhey,আছে—,,,,
achhey,আছে—,,,,
asey,আছে—,,,,
bom,বোম,,,,
nara,নাড়া,,,,
addhapika,অধ্যাপিকা,,,,
oddhapika,অধ্যাপিকা,,,,
bechoron,বিচরণ,,,,
bichoron,বিচরণ,,,,
thriller,থ্রিলার,,,,
soborno,সুবর্ণ,,,,
suborno,সুবর্ণ,,,,
poribeshpremi,পরিবেশপ্রেমী,,,,
poribeshpreme,পরিবেশপ্রেমী,,,,
beleghatar,বেলেঘাটার,,,,
baniyechen,বানিয়েছেন,,,,
baniechen,বানিয়েছেন,,,,
prachando,প্রচন্ড,,,,
ankita,অঙ্কিতা,,,,
onkita,অঙ্কিতা,,,,
pronobbabur,প্রণববাবুর,,,,
gomer,গমের,,,,
gomyer,গমের,,,,
borobajar,বড়বাজার,,,,
borobazar,বড়বাজার,,,,
colejgulir,কলেজগুলির,,,,
kolejgulir,কলেজগুলির,,,,
collegegulir,কলেজগুলির,,,,
blade,ব্লেড,,,,
bled,ব্লেড,,,,
shonben,শুনবেন,,,,
shunben,শুনবেন,,,,
debkumar,দেবকুমার,,,,
devkumar,দেবকুমার,,,,
jubili,জুবিলি,,,,
jubele,জুবিলি,,,,
bishramer,বিশ্রামের,,,,
shukro,শুক্র,,,,
robindronathbabur,রবীন্দ্রনাথবাবুর,,,,
rabindranathababur,রবীন্দ্রনাথবাবুর,,,,
deuyer,ঢেউয়ের,,,,
deuwer,ঢেউয়ের,,,,
chapo,চাপও,,,,
ebari,এরাই,,,,
chinten,চিনতেন,,,,
somotoler,সমতলের,,,,
bhagger,ভাগ্যের,,,,
vagger,ভাগ্যের,,,,
opayo,উপায়ও,,,,
upayo,উপায়ও,,,,
jhalmal,ঝলমল,,,,
jholmol,ঝলমল,,,,
lungi,লুঙ্গি,,,,
loongi,লুঙ্গি,,,,
mese,মেসে,,,,
lovoniyo,লোভনীয়,,,,
airtel,এয়ারটেল,,,,
poshoni,পোষণ,,,,
sajo,সাজো,,,,
sajoo,সাজো,,,,
engineeringyer,ইঞ্জিনিয়ারিংয়ের,,,,
engineeringer,ইঞ্জিনিয়ারিংয়ের,,,,
agartalar,আগরতলার,,,,
aagartalar,আগরতলার,,,,
aagortolar,আগরতলার,,,,
khollei,খুললেই,,,,
khullei,খুললেই,,,,
douratte,দৌরাত্ম্যে,,,,
doratte,দৌরাত্ম্যে,,,,
eygolo,এগোল,,,,
egolo,এগোল,,,,
babai,বাবাই,,,,
darkari,দরকারি,,,,
dorkari,দরকারি,,,,
logo,লোগো,,,,
aasroy,আশ্রয়ে,,,,
aasroi,আশ্রয়ে,,,,
picnikey,পিকনিকে,,,,
picnicey,পিকনিকে,,,,
reddiy,রেড্ডি,,,,
reddey,রেড্ডি,,,,
genje,গেঞ্জি,,,,
genji,গেঞ্জি,,,,
choichoi,ছুঁইছুঁই,,,,
chuichui,ছুঁইছুঁই,,,,
ghorar,ঘোড়ার,,,,
shoduiek,শদুয়েক,,,,
shoduyek,শদুয়েক,,,,
omitabhbabur,অমিতবাবুর,,,,
amitabhbabur,অমিতবাবুর,,,,
dhareni,ধরেনি,,,,
dhoreni,ধরেনি,,,,
upoharer,উপহারের,,,,
opoharer,উপহারের,,,,
tapankumar,তপনকুমার,,,,
toponkumar,তপনকুমার,,,,
rojok,রজক,,,,
rajak,রজক,,,,
dakkhatay,দক্ষতায়,,,,
dokkhotay,দক্ষতায়,,,,
plane,প্লেন,,,,
plain,প্লেন,,,,
ferighat,ফেরিঘাট,,,,
kare,কাড়ে,,,,
karey,কাড়ে,,,,
pothi,পথই,,,,
owsposto,অস্পষ্ট,,,,
osposto,অস্পষ্ট,,,,
somozota,সমঝোতা,,,,
mi,মি,,,,
prescripsion,প্রেসক্রিপশন,,,,
prescription,প্রেসক্রিপশন,,,,
orjuner,অর্জুনের,,,,
arjuner,অর্জুনের,,,,
cottage,কটেজ,,,,
kotage,কটেজ,,,,
parbotee,পার্বতী,,,,
parboti,পার্বতী,,,,
bsorjone,বিসর্জনে,,,,
besorjone,বিসর্জনে,,,,
bisorjone,বিসর্জনে,,,,
pureer,পুরীর,,,,
purir,পুরীর,,,,
somporkoo,সম্পর্কও,,,,
lokbol,লোকবল,,,,
urta,উড়তা,,,,
udta,উড়তা,,,,
galagal,গালাগাল,,,,
shahke,শাহকে,,,,
paribarguli,পরিবারগুলি,,,,
poribarguli,পরিবারগুলি,,,,
aajimganj,আজিমগঞ্জ,,,,
ajimganj,আজিমগঞ্জ,,,,
liga,লিগা,,,,
edik,এদিক,,,,
adik,এদিক,,,,
moronottor,মরণোত্তর,,,,
moronottar,মরণোত্তর,,,,
krishner,কৃষ্ণের,,,,
kosher,কোষের,,,,
barjan,বর্জন,,,,
borjon,বর্জন,,,,
mita,মিতা,,,,
meta,মিতা,মেটা,,,
packager,প্যাকেজের,,,,
dhoboner,ধবনের,,,,
anuposthiti,অনুপস্থিতি,,,,
onuposthiti,অনুপস্থিতি,,,,
khobho,ক্ষোভও,,,,
khobo,ক্ষোভও,,,,
dipake,দীপাকে,,,,
deepake,দীপাকে,,,,
nabeekaran,নবীকরণ,,,,
nabikaran,নবীকরণ,,,,
nobikaran,নবীকরণ,,,,
bikroy,বিক্রয়,,,,
helypad,হেলিপ্যাড,,,,
helipad,হেলিপ্যাড,,,,
jagatbollovpoor,জগৎবল্লভপুর,,,,
jogotvallovpur,জগৎবল্লভপুর,,,,
jagatbollovpur,জগৎবল্লভপুর,,,,
shrabon,শ্রাবণ,,,,
shraban,শ্রাবণ,,,,
volanath,ভোলানাথ,,,,
volanat,ভোলানাথ,,,,
somajbirodider,সমাজবিরোধীদের,,,,
jomiyechen,জমিয়েছেন,,,,
jomiyesen,জমিয়েছেন,,,,
jomiyechhen,জমিয়েছেন,,,,
mollayoner,মূল্যায়নের,,,,
mullayoner,মূল্যায়নের,,,,
tulechi,তুলেছি,,,,
tulesi,তুলেছি,,,,
tolechi,তুলেছি,,,,
somosore,সমস্বরে,,,,
somossore,সমস্বরে,,,,
oddapokder,অধ্যাপকদের,,,,
addapokder,অধ্যাপকদের,,,,
folok,ফলক,,,,
lancher,লাঞ্চের,,,,
luncher,লাঞ্চের,,,,
pacharkaree,পাচারকারী,,,,
pacharkari,পাচারকারী,,,,
karmabirotir,কর্মবিরতির,,,,
kormobirotir,কর্মবিরতির,,,,
pathon,পাঠন,,,,
thime,থিমে,,,,
jalkar,জলকর,,,,
jolokor,জলকর,,,,
jolkor,জলকর,,,,
kowyor,কুয়োর,,,,
koyor,কুয়োর,,,,
kuyor,কুয়োর,,,,
poran,পুরাণ,পড়ান,,,
puran,পুরাণ,,,,
poria,পড়িয়া,,,,
poriya,পড়িয়া,,,,
rodbodoler,রদবদলের,,,,
alto,আলতো,,,,
aalto,আলতো,,,,
kendrik,কেন্দ্রিক,,,,
kendrek,কেন্দ্রিক,,,,
dorir,দড়ির,,,,
sanchuz,সঞ্জু,,,,
sonchuz,সঞ্জু,,,,
sonchuj,সঞ্জু,,,,
sanchuj,সঞ্জু,,,,
bishad,বিষাদ,,,,
bosten,বসতেন,,,,
tuku,টুকু,,,,
toko,টুকু,,,,
sobmiliye,সবমিলিয়ে,,,,
sobmiliea,সবমিলিয়ে,,,,
sajte,সাজতে,,,,
tolon,তুলুন,,,,
tulu,তুলুন,,,,
scalee,স্কেলে,,,,
skele,স্কেলে,,,,
rahaner,রাহানের,,,,
pushto,পুষ্ট,,,,
poshto,পুষ্ট,,,,
sobhteu,সভাতেও,,,,
sobhateo,সভাতেও,,,,
sovateo,সভাতেও,,,,
sovateu,সভাতেও,,,,
agole,এগোলে,,,,
egole,এগোলে,,,,
android,অ্যান্ড্রয়েড,,,,
zalie,ঝালিয়ে,,,,
jhaliye,ঝালিয়ে,,,,
zaliye,ঝালিয়ে,,,,
jhalie,ঝালিয়ে,,,,
lio,লিও,,,,
leo,লিও,,,,
change,চেঞ্জ,,,,
protishedok,প্রতিষেধক,,,,
ocir,ওসির,,,,
osir,ওসির,,,,
kahil,কাহিল,,,,
bujhite,বুঝিতে,,,,
bojhite,বুঝিতে,,,,
sototar,সততার,,,,
skim,স্কিম,,,,
scheme,স্কিম,,,,
korbei,করবেই,,,,
dipti,দীপ্তি,,,,
deepti,দীপ্তি,,,,
bricks,ব্রিকস,,,,
briks,ব্রিকস,,,,
ghume,ঘুমে,,,,
oyasingtoner,ওয়াশিংটনের,,,,
washingtoner,ওয়াশিংটনের,,,,
somriddhe,সমৃদ্ধি,,,,
somriddhi,সমৃদ্ধি,,,,
ullase,উল্লাসে,,,,
ollase,উল্লাসে,,,,
marbe,মারবে,,,,
kadane,কাঁদানে,,,,
chochorar,চুঁচুড়ার,চুঁচুড়ার,,,
chuchurar,চুঁচুড়ার,চুঁচুড়ার,,,
shaympukur,শ্যামপুকুর,,,,
shampukur,শ্যামপুকুর,,,,
hasse,হাসছে,,,,
hasche,হাসছে,,,,
libraryr,লাইব্রেরির,,,,
librarir,লাইব্রেরির,,,,
inter,ইন্টার,,,,
enter,ইন্টার,,,,
wallet,ওয়ালেট,,,,
ollaet,ওয়ালেট,,,,
tripter,তৃপ্তির,,,,
triptir,তৃপ্তির,,,,
rajkote,রাজকোটে,,,,
moscow,মস্কো,,,,
mosko,মস্কো,,,,
shampurer,শ্যামপুরের,,,,
shaympurer,শ্যামপুরের,,,,
horn,হর্ন,,,,
omolbabur,অমলবাবুর,,,,
amolbabur,অমলবাবুর,,,,
narayanpoor,নারায়ণপুর,,,,
narayanpur,নারায়ণপুর,,,,
desheri,দেশেরই,,,,
deshere,দেশেরই,,,,
oparetor,অপারেটর,,,,
borgofut,বর্গফুট,,,,
borgofoot,বর্গফুট,,,,
stik,স্টিক,,,,
stick,স্টিক,,,,
shute,শুতে,,,,
aate,আটে,,,,
atey,আটে,,,,
ustad,উস্তাদ,,,,
shikhechen,শিখেছেন,,,,
shikhechhen,শিখেছেন,,,,
madur,মাদুর,,,,
madoor,মাদুর,,,,
shriramkrishno,শ্রীরামকৃষ্ণ,,,,
shreeramkrishno,শ্রীরামকৃষ্ণ,,,,
jaminjoggo,জামিনযোগ্য,,,,
zarporonai,যারপরনাই,,,,
jarporonai,যারপরনাই,,,,
choay,ছোঁয়ায়,,,,
choyay,ছোঁয়ায়,,,,
baddhobadhokota,বাধ্যবাধকতা,,,,
orisha,ওড়িশা,,,,
odisha,ওড়িশা,,,,
gongone,গনগনে,,,,
aarts,আর্টস,,,,
arts,আর্টস,,,,
gred,গ্রেড,,,,
grade,গ্রেড,,,,
moneo,মনেও,,,,
moneu,মনেও,,,,
shishusikkha,শিশুশিক্ষা,,,,
horka,হরকা,,,,
akrokom,একরকম,,,,
gobeshokra,গবেষকেরা,,,,
katay,কাঁটায়,কাটায়,,,
eims,এইমস,,,,
aims,এইমস,,,,
akte,আঁকতে,,,,
aakte,আঁকতে,,,,
kuldip,কুলদীপ,,,,
kooldeep,কুলদীপ,,,,
kooldip,কুলদীপ,,,,
kuldeep,কুলদীপ,,,,
malaria,ম্যালেরিয়ায়,,,,
malariya,ম্যালেরিয়ায়,,,,
sohayotar,সহায়তার,,,,
sohaotar,সহায়তার,,,,
daab,ডাব,,,,
dab,ডাব,,,,
derghoshas,দীর্ঘশ্বাস,,,,
dirghoshas,দীর্ঘশ্বাস,,,,
principal,প্রিন্সিপাল,,,,
agrosar,অগ্রসর,,,,
agrosor,অগ্রসর,,,,
zubokra,যুবকরা,,,,
jubokra,যুবকরা,,,,
fasanor,ফাঁসানোর,,,,
musa,মুসা,,,,
moosa,মুসা,,,,
pane,পানি,,,,
pani,পানি,,,,
gowrobongo,গৌড়বঙ্গ,,,,
gourobongo,গৌড়বঙ্গ,,,,
sthayitto,স্থায়িত্ব,,,,
dowrer,দৌড়ের,,,,
dourer,দৌড়ের,,,,
kochuripana,কচুরিপানা,,,,
dheeman,ধীমান,,,,
dhiman,ধীমান,,,,
danga,দাঙ্গা,,,,
laker,লেকের,,,,
nemechhe,নেমেছি,,,,
nemechi,নেমেছি,,,,
nemeche,নেমেছি,,,,
duiti,দুইটি,,,,
futte,ফুটতে,,,,
deshprem,দেশপ্রেম,,,,
molok,মুলুক,,,,
muluk,মুলুক,,,,
nardomay,নর্দমায়,,,,
nordomay,নর্দমায়,,,,
bewer,ব্যয়ের,,,,
beyer,ব্যয়ের,,,,
muchre,মুচড়ে,,,,
moochre,মুচড়ে,,,,
oditi,অদিতি,,,,
aditi,অদিতি,,,,
circler,সার্কেলের,,,,
sarkeler,সার্কেলের,,,,
cirkeler,সার্কেলের,,,,
tarokake,তারকাকে,,,,
eichdiefsi,এইচডিএফসি,,,,
hdfc,এইচডিএফসি,,,,
gailer,গেইলের,,,,
gayler,গেইলের,,,,
sthapito,স্থাপিত,,,,
dekhanne,দেখাননি,,,,
dekhanni,দেখাননি,,,,
bahineete,বাহিনীতে,,,,
bahinite,বাহিনীতে,,,,
item,আইটেম,,,,
aitem,আইটেম,,,,
shibani,শিবানী,,,,
shibanee,শিবানী,,,,
semek,সিমিক,,,,
simik,সিমিক,,,,
kenben,কিনবেন,,,,
kinben,কিনবেন,,,,
chhora,ছোঁড়া,,,,
trahi,ত্রাহি,,,,
trahe,ত্রাহি,,,,
adikarer,অধিকারে,,,,
odikarer,অধিকারে,,,,
tusu,টুসু,,,,
toso,টুসু,,,,
vuktovogee,ভুক্তভোগী,,,,
bhuktobhugee,ভুক্তভোগী,,,,
dhoneder,ধোনিদের,,,,
dhonider,ধোনিদের,,,,
jadejar,জাডেজার,,,,
oskani,উস্কানি,,,,
uskani,উস্কানি,,,,
biata,বিয়েটা,,,,
biyeta,বিয়েটা,,,,
aashu,আশু,,,,
ashu,আশু,,,,
ghatir,ঘাঁটির,,,,
norsinher,নরসিংহের,,,,
norsingher,নরসিংহের,,,,
pachchhilo,পাচ্ছিল,,,,
passilo,পাচ্ছিল,,,,
shreenur,শ্রীনুর,,,,
shreenoor,শ্রীনুর,,,,
bahok,বাহক,,,,
carshiang,কার্শিয়াং,,,,
karshiang,কার্শিয়াং,,,,
manbhum,মানভূম,,,,
manvoom,মানভূম,,,,
manvum,মানভূম,,,,
manbhoom,মানভূম,,,,
parshodke,পর্ষদকে,,,,
porshodke,পর্ষদকে,,,,
bisshomaner,বিশ্বমানের,,,,
raillyne,রেললাইনে,,,,
railline,রেললাইনে,,,,
tile,তিলে,,,,
onuradha,অনুরাধা,,,,
anuradha,অনুরাধা,,,,
bujhesilen,বুঝেছিলেন,,,,
bujhechilen,বুঝেছিলেন,,,,
daksyte,ডাকসাইটে,,,,
daksite,ডাকসাইটে,,,,
festival,ফেস্টিভ্যাল,ফেস্টিভ্যালে,,,
bepartai,ব্যাপারটাই,,,,
flore,ফ্লোরে,,,,
floore,ফ্লোরে,,,,
gunchen,গুনছেন,,,,
gunsen,গুনছেন,,,,
mayabi,মায়াবী,,,,
mayabe,মায়াবী,,,,
neelima,নীলিমা,,,,
nilima,নীলিমা,,,,
nindonyo,নিন্দনীয়,,,,
nindoniyo,নিন্দনীয়,,,,
peson,পেছন,,,,
pechon,পেছন,,,,
liton,লিটন,,,,
mejho,মেজো,,,,
joyshri,জয়শ্রী,,,,
joyshree,জয়শ্রী,,,,
voradubi,ভরাডুবি,,,,
voradoobi,ভরাডুবি,,,,
lorche,লড়ছে,,,,
larche,লড়ছে,,,,
manobikotar,মানবিকতার,,,,
khelleo,খেললেও,,,,
khelleu,খেললেও,,,,
shoea,শোয়ে,,,,
jubobharotite,যুবভারতীতে,,,,
jubovaroteete,যুবভারতীতে,,,,
jubobharoteete,যুবভারতীতে,,,,
jubovarotite,যুবভারতীতে,,,,
khetei,খেতেই,,,,
kichhuke,কিছুকে,,,,
kichuke,কিছুকে,,,,
kisuke,কিছুকে,,,,
mathata,মাথাটা,,,,
tipponee,টিপ্পনী,,,,
tipponi,টিপ্পনী,টিপ্পনি,,,
tippanee,টিপ্পনী,,,,
tippani,টিপ্পনী,টিপ্পনি,,,
pathar,পাঁঠার,,,,
lokhonoye,লখনউয়ে,,,,
lokhonuye,লখনউয়ে,,,,
bektittoter,ব্যক্তিত্বের,,,,
radha,রাধা,,,,
khamare,খামারে,,,,
walls,ওয়ালশ,,,,
oyalls,ওয়ালশ,,,,
owalls,ওয়ালশ,,,,
masters,মাস্টার্স,,,,
samsool,সামসুল,,,,
samsul,সামসুল,,,,
mistryke,মিস্ত্রিকে,,,,
mistrike,মিস্ত্রিকে,,,,
teter,টেটের,,,,
bohutole,বহুতলে,,,,
powchlam,পৌঁছলাম,,,,
poslam,পৌঁছলাম,,,,
pouchlam,পৌঁছলাম,,,,
toholdarir,টহলদারির,,,,
jhukiporno,ঝুঁকিপূর্ণ,,,,
jhukipurno,ঝুঁকিপূর্ণ,,,,
parey,পারে—,,,,
okhushi,অখুশি,,,,
okhushe,অখুশি,,,,
bijoyborgiyo,বিজয়বর্গীয়,,,,
bijoyborgio,বিজয়বর্গীয়,,,,
konar,কোনার,কণার,,,
malbazar,মালবাজারে,,,,
goren,গড়েন,,,,
pashkoorar,পাঁশকুড়ার,,,,
pashkurar,পাঁশকুড়ার,,,,
adhaghonta,আধঘণ্টা,,,,
aadhghonta,আধঘণ্টা,,,,
kidar,কায়দার,,,,
kaidar,কায়দার,,,,
kaydar,কায়দার,,,,
lodha,লোধা,,,,
GDP,জিডিপি,,,,
gidipi,জিডিপি,,,,
sotota,সততা,,,,
anirdistokaler,অনির্দিষ্টকালের,,,,
onirdistokaler,অনির্দিষ্টকালের,,,,
jorasako,জোড়াসাঁকো,,,,
nagorikke,নাগরিককে,,,,
aarohir,আরোহীরা,,,,
khanakhonde,খানাখন্দে,,,,
armoddhe,এরমধ্যে,,,,
ermoddhe,এরমধ্যে,,,,
shoktidhor,শক্তিধর,,,,
shaktidhor,শক্তিধর,,,,
shaktidhar,শক্তিধর,,,,
loya,লওয়া,,,,
lowya,লওয়া,,,,
lowa,লওয়া,,,,
louya,লওয়া,,,,
yine,ওয়াইন,,,,
wine,ওয়াইন,,,,
toliya,তুলিয়া,,,,
tuliya,তুলিয়া,,,,
pajama,পাজামা,,,,
manushgulor,মানুষগুলোর,,,,
manushgulur,মানুষগুলোর,,,,
nerash,নিরাশ,,,,
nirash,নিরাশ,,,,
siaiai,সিআইআই,,,,
siaaiaai,সিআইআই,,,,
CII,সিআইআই,,,,
chakrabarti,চক্রবর্তীও,,,,
pollob,পল্লব,,,,
pallab,পল্লব,,,,
mathatei,মাথাতেই,,,,
howari,হওয়ারই,,,,
howare,হওয়ারই,,,,
hoyari,হওয়ারই,,,,
bahire,বাহিরে,,,,
jamalpoor,জামালপুর,,,,
jamalpur,জামালপুর,,,,
monojbabu,মনোজবাবু,,,,
manojbabu,মনোজবাবু,,,,
gorkhalander,গোর্খাল্যান্ডের,,,,
admk,এডিএমকে,,,,
adiamke,এডিএমকে,,,,
dibbo,দিব্য,,,,
kajgulo,কাজগুলো,,,,
venyechen,ভেঙেছেন,,,,
vengechen,ভেঙেছেন,,,,
sohoreri,শহরেরই,,,,
shoreri,শহরেরই,,,,
farhan,ফারহান,,,,
lize,লিজে,,,,
lise,লিজে,,,,
lije,লিজে,,,,
dagdho,দগ্ধ,,,,
dogdho,দগ্ধ,,,,
upokulbarti,উপকূলবর্তী,,,,
upokulborti,উপকূলবর্তী,,,,
opokulbarti,উপকূলবর্তী,,,,
hariechilo,হারিয়েছিল,,,,
hariyesilo,হারিয়েছিল,,,,
hariyechilo,হারিয়েছিল,,,,
hariyechhio,হারিয়েছিল,,,,
sonkrantir,সংক্রান্তির,,,,
songkrantir,সংক্রান্তির,,,,
paschatto,পাশ্চাত্য,,,,
paschotto,পাশ্চাত্য,,,,
bosesilam,বসেছিলাম,,,,
bosechilam,বসেছিলাম,,,,
bosechhilam,বসেছিলাম,,,,
falakata,ফালাকাটা,,,,
rever,রিভার,,,,
river,রিভার,,,,
nirdeshito,নির্দেশিত,,,,
gal,গল,,,,
nistar,নিস্তার,,,,
hoyechhe,হয়েছে৷,,,,
khutite,খুঁটিতে,,,,
khotite,খুঁটিতে,,,,
rakhata,রাখাটা,,,,
odhorai,অধরাই,,,,
adhorai,অধরাই,,,,
bapon,বাপন,,,,
